"corpus_sha256","artifact_id","artifact_sha256","start_offset","end_offset","final_audit_record_id","coverage_status","notes"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_072_1","0d48644f8ccc94d2382d2e841be0867c9fce36dc10531b8a9556759ed25c3523","11390433","11392857","CHI_R4_AUDIT_04469","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_072_2","e424a1d8370681c9012a52d1a058ac94bc739a71f2b4e12d4fed80c2a69fe185","11392857","11395632","CHI_R4_AUDIT_04470","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_072_3","5aa01d1251890b1e2971ca9906a26cd0316c07d93fb3449bd1b12bbf80b81613","11395632","11398176","CHI_R4_AUDIT_04471","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_072_4","ceecc070522a0de81e6a73187166fd7f098a9aab2461b61777eb7cdc36cfac04","11398176","11401278","CHI_R4_AUDIT_04472","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_073_1","46ddd18183f349adf1e2cbd1ab7363ac9163c4dde92a326c87228a6ff2dd46c4","11401278","11403660","CHI_R4_AUDIT_04473","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_073_2","ee71a5bd936d7088ff5b12374cbea41d4a8ea77b64befb00f5964cbba7cb1802","11403660","11406294","CHI_R4_AUDIT_04474","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_073_3","aa847cb714a634098148d6f063cdb2e6710b085f2d03fc77bdf3567b4c0f29e3","11406294","11408778","CHI_R4_AUDIT_04475","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_073_4","b60d0f069de3c73359db4de3c5f6f8a260328b386292e2324700b1dc2a19bca4","11408778","11411835","CHI_R4_AUDIT_04476","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_074_1","6b73b58e9f3a24315c7108451b346a42f2508bf3cd97ef361ddaef63a5949ab3","11411835","11414274","CHI_R4_AUDIT_04477","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_074_2","d3692c6e8529c4bba26f0cbcd2a08631685d2fc18b87e9d0fe1ccf12d1fc84c8","11414274","11417094","CHI_R4_AUDIT_04478","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_074_3","06ab494c22846b060e27201faba61beea75be3f4f3a22627194ac47eac9b7211","11417094","11419692","CHI_R4_AUDIT_04479","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_074_4","88882f5a37035a7d1f71412c901f91ac070c185ee233ae65d8e07f3f71efc23d","11419692","11422845","CHI_R4_AUDIT_04480","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_075_1","fc46065a0578858e7469332a7be74a15c438b43c33a5a45dd0075ead2982cbf2","11422845","11425266","CHI_R4_AUDIT_04481","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_075_2","7042812d4d69404fec9389fd27a47af9e39833c46e2090325928932ef81dc156","11425266","11427999","CHI_R4_AUDIT_04482","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_075_3","47b8625733d00b8990088566db711d33420ea2b3ed09c0c8ba3027fa7f0adcca","11427999","11430555","CHI_R4_AUDIT_04483","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_075_4","73c5020a4364669c80dd2533728cc9be3d38cb0c7fae674f083efe5d861dcdba","11430555","11433669","CHI_R4_AUDIT_04484","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_076_1","43e9062670ee2b805debee197e3776988747c4c6c35cb396a20c3abcc6657ebd","11433669","11435997","CHI_R4_AUDIT_04485","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_076_2","27a4777274d484dae2a8bf64845ca366d73746c91f961fea42c2e5f20022baa4","11435997","11438604","CHI_R4_AUDIT_04486","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_076_3","23abb54dc7270c2ad0e0793042f53e1ba25c4d251f590ab95a748d33ca499270","11438604","11441064","CHI_R4_AUDIT_04487","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_076_4","039baf010d5f2251eb06c343bd97cfb1f1a71f768f76818716579269cf087cae","11441064","11444028","CHI_R4_AUDIT_04488","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_077_1","bbf2edfdc238e8caf6a6efbd9a9356af86b84495fa78a6a401eb166dec7fe0e5","11444028","11446506","CHI_R4_AUDIT_04489","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_077_2","2a14d6c64ad03c7c1269d3816ef21a24e6c1ea0fed1fb258407ebea14e5428a8","11446506","11449323","CHI_R4_AUDIT_04490","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_077_3","53daa8b38ce82e6e1f3835075e3b72e631746ec4f9b0e447b1bedfe16420df01","11449323","11451927","CHI_R4_AUDIT_04491","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_077_4","038b25353d1c5442cd579be9dc5958581356bde98de74a9028a7239275880bf2","11451927","11455131","CHI_R4_AUDIT_04492","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_078_1","732bf206b5c34b11c2aac0216cb72cad63218d960aa471ba618bf7035a59698e","11455131","11457558","CHI_R4_AUDIT_04493","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_078_2","1537ea4b3317fec07030e88d78779d9a38283a6aed383f51b6d1c8e7c18f68b4","11457558","11460351","CHI_R4_AUDIT_04494","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_078_3","a37a9535df4e5a109db8e7c33e5a3391703d40db8f9dc7fa93f8b9102ffcd017","11460351","11462913","CHI_R4_AUDIT_04495","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_078_4","8b696b65d4f411b3d6812a06ecfccfc34b13a51beeeb12aabb0598717c5920dd","11462913","11465973","CHI_R4_AUDIT_04496","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_079_1","6136eb244b1476e69973775483511e26aa2d991080bef5000cc012cdccb98c3b","11465973","11468301","CHI_R4_AUDIT_04497","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_079_2","84baa179a06356445fd31a114353f6acac6d1dc46d92c0d41a876711f8bf22a9","11468301","11470926","CHI_R4_AUDIT_04498","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_079_3","098c4b52d1e70c81fe0668854963fd8422062bb9878e1b7ea607009a626978a0","11470926","11473365","CHI_R4_AUDIT_04499","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_079_4","c98fd31db21e778066853372904f9d87b6e1a97387597d7ce464eb3ea208760e","11473365","11476344","CHI_R4_AUDIT_04500","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_080_1","6d0aa76bec7b036b509aa2930445818f7a01ff9e65c752b8b46aeb659d5c4cdf","11476344","11478849","CHI_R4_AUDIT_04501","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_080_2","167a0a49f1c0e88a29e56bd1a395271311f5c3281eae6489d009bf22a3dda769","11478849","11481756","CHI_R4_AUDIT_04502","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_080_3","a8237f2f1738bbff10e250b66fb1d2278d1fcc148e079fc90fb8b2c54d1fa8e7","11481756","11484393","CHI_R4_AUDIT_04503","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_080_4","1460cbae1cb95041db6b920692dc7e9542af8f802801d8364bf4d61f2798b13d","11484393","11487594","CHI_R4_AUDIT_04504","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_081_1","27e208b231e934a0d99a0d4a2d99ffa1ea6e9dec4dd7efdedc64d5ba5cf32a97","11487594","11489940","CHI_R4_AUDIT_04505","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_081_2","234d548ad56fcfbaff84c21830910600937b0b0920626179721c0528cb278044","11489940","11492433","CHI_R4_AUDIT_04506","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_081_3","dd001e5f6aca9195079b777b8528333c9a1b0256edab3cf3650790f11d2c0709","11492433","11494989","CHI_R4_AUDIT_04507","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_081_4","9870dde72cc454bf0e216e8dedfe22365dbbb61290ed2fd48417dfa7e0285a25","11494989","11497635","CHI_R4_AUDIT_04508","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_082_1","d40e57442df872ffc38a00868b08874415d24d03b64208c83b5646fa25a84c33","11497635","11500017","CHI_R4_AUDIT_04509","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_082_2","83ffe87db23635018bb3633c1065f83c96ea444fb5b7e2e72f2995cef994c56e","11500017","11502477","CHI_R4_AUDIT_04510","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_082_3","3b0823105103c1dcdecbfe636154e024af324360c253cfe0c63aa1bec594cee8","11502477","11505105","CHI_R4_AUDIT_04511","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_082_4","211139aedce8c59ffb10a1c87d692a55af65d76b1af5cde4336f6085aaa46a20","11505105","11507766","CHI_R4_AUDIT_04512","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_083_1","1d3268c1cf787fbc00f05ccf39b69da2022c21ce6848dc37a86a49979b2fdcd1","11507766","11510268","CHI_R4_AUDIT_04513","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_083_2","6b2f7ed8ebf54fe3ff1b185a9e4bf4bdd9bb2957182f1d2e7fe91bd2f7f68922","11510268","11512881","CHI_R4_AUDIT_04514","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_083_3","d5631cfd7c3690cd0280fc121a8b0183d2971e260022defca67e23169d120570","11512881","11515731","CHI_R4_AUDIT_04515","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_083_4","6d137e28dca7e5823bb9777715d7c159bd27e5e6f9aef0b9a46682e50a3551ad","11515731","11518584","CHI_R4_AUDIT_04516","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_084_1","3c68ab4281f09a9d4c35c29ebe8abdb303e12e2ad1709ad1b4533814614211e3","11518584","11520960","CHI_R4_AUDIT_04517","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_084_2","3f6f9e3eb653d167065f1f3672976c447fdb7316ef93acf9e43c7636cad7a698","11520960","11523414","CHI_R4_AUDIT_04518","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_084_3","09dff38ba723b8196df566223bab7e5cfe8a999fbb8f480503e75c4fc037b883","11523414","11526045","CHI_R4_AUDIT_04519","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_084_4","5f94fc44d9f2862821fe3bebf73b641fda4d92169cb0ba5981e3e3d1d20689f1","11526045","11528718","CHI_R4_AUDIT_04520","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_085_1","ec2dadd7cab532d72d04434559aa16e6a69920c0bd5e815c9cbe5bd69e2aff39","11528718","11531058","CHI_R4_AUDIT_04521","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_085_2","4de7cfcfae780542a209f83d1bfc30cc51c415c1f0bc34c06a3251e1dab0aa28","11531058","11533467","CHI_R4_AUDIT_04522","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_085_3","ce4af54f934f66abeb63b4f634c54ee892fef9b77a68b12d95f189753a23df31","11533467","11536026","CHI_R4_AUDIT_04523","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_085_4","1956b173206354e87cc9a1456ff6148bc1c0db54e1734e7381bac28418d4b958","11536026","11538627","CHI_R4_AUDIT_04524","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_086_1","5501148070cce7b2ef3fe41678282289073635ed3f7080a2cb0e5ea45289e487","11538627","11540988","CHI_R4_AUDIT_04525","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_086_2","53bd56c248774bd233f93743a02a851e2c752c74fc0551dd1e47c31a7df5ffc5","11540988","11543430","CHI_R4_AUDIT_04526","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_086_3","42bfcc500cd34a1b5fdf825d7efb136eef94a8e045ee17270ea0b72cb173d2ff","11543430","11546067","CHI_R4_AUDIT_04527","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_086_4","87992454c5e3fc64b0f2ae2d59031a3f100ba230c17040250b4297ea83633213","11546067","11548698","CHI_R4_AUDIT_04528","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_087_1","2210f3580db42b893b86a48b39201fcafcb35548af4817e1758f571b0d69ee87","11548698","11551089","CHI_R4_AUDIT_04529","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_087_2","5528fd8e5b3de718a4f3a3fb8407b14d47475c542e8df328893809cd4095983f","11551089","11553570","CHI_R4_AUDIT_04530","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_087_3","0781bf94eb6a6ee8c7e527b97b1d0b65e8e314c0a3cf760d269cbe4cf3f49673","11553570","11556213","CHI_R4_AUDIT_04531","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_087_4","41230c80ab221c8477254ea203fb090c60a29cc4c31d4849b66cba8254d96eb7","11556213","11558892","CHI_R4_AUDIT_04532","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_088_1","5b956e78c046c6e5b8b19b1f28735059134c2aa4f899703ea90b9465e4c9a637","11558892","11561253","CHI_R4_AUDIT_04533","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_088_2","35fba66bc1d0af2d1f657e0e870a00480cb63a8621a2ce7b7931a1951fdde00e","11561253","11563665","CHI_R4_AUDIT_04534","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_088_3","591f3bdd0f899fc49be59f487c7e620f5381c84bdbbb83cf28004b951ccaae8a","11563665","11566284","CHI_R4_AUDIT_04535","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_088_4","e48cd36dbbe6dc2424e70ca984ee25b9265f8db905c46a2b9fe8fe302bf260ec","11566284","11568879","CHI_R4_AUDIT_04536","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_089_1","2f87fbc6bca667041d12007761cb1bbd4e07a219ac0ba1722f86c246b6eda7cc","11568879","11571264","CHI_R4_AUDIT_04537","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_089_2","8e36a8f3247852a4c45ac34d95dbb59aebc6ab8a26ee231a1a4ceb3b04ca570f","11571264","11573712","CHI_R4_AUDIT_04538","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_089_3","f6598f641d4d454d9e999cf65cb91629087134e0f36a1b6f4a6fe8bbefc93fa2","11573712","11576373","CHI_R4_AUDIT_04539","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_089_4","e0dc25a5f0944677a147626bdf55e6570f2b6d32b42077c9fb530d85d5ac5094","11576373","11579043","CHI_R4_AUDIT_04540","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_090_1","22a215c342dd76c41106aa5ddc7b8d6efa798fc6afb503728d2eeaf3a78ac52a","11579043","11581425","CHI_R4_AUDIT_04541","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_090_2","9ad249d24da34ef5a08f6a06c6389e271d5b8cf513835efeeef222981c03c7e8","11581425","11583867","CHI_R4_AUDIT_04542","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_090_3","057927acab92ff0f6b7dd4d4055b5d6be32956cd72a35603115d548dc8ee8404","11583867","11586477","CHI_R4_AUDIT_04543","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_090_4","269ed6c04dd2bccbd2b326d581f32811f457eca35b7fbe6a44c4d049ec80dbda","11586477","11589126","CHI_R4_AUDIT_04544","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_091_1","0a0a58dd0e09a100da4daad7134cf16219787fabc07f04398a3263685cbd3f2e","11589126","11591526","CHI_R4_AUDIT_04545","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_091_2","7f7f08cee514902279eb2ee0896e3f3b48e9c8d8756955354a4fd67e5af06b0e","11591526","11593941","CHI_R4_AUDIT_04546","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_091_3","e6f9b5e15f48193fa4e03266ed40178d0ed975810340b4abdb2b72894e6510e5","11593941","11596605","CHI_R4_AUDIT_04547","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_091_4","1437f001600ed3e830b7971da57f4dea368fc71aad798d73f1e258c3472422e7","11596605","11599347","CHI_R4_AUDIT_04548","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_092_1","702be0ecc3dd99eab169f9a3f800b65bf4a4512ab7f215ce6a69d48dbab1f55c","11599347","11601660","CHI_R4_AUDIT_04549","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_092_2","e8054fe0945eb9e26c64acf005030ff1d43ca0a97b9d0101e52947f2c50c7221","11601660","11604021","CHI_R4_AUDIT_04550","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_092_3","2a0c19d7f56f791b4f42055f363a699420c951b287554a29fd3e333f2188c396","11604021","11606550","CHI_R4_AUDIT_04551","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_092_4","00aa8b5ca5d87d6a82dc9ea39c643b4bfdbe6a8bc0d88512a389a9c5aeb786c8","11606550","11609112","CHI_R4_AUDIT_04552","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_093_1","7ec751232ecd39e3aa21b527da7f7061c49455a21840ea621f4f75a8a265dd6c","11609112","11611500","CHI_R4_AUDIT_04553","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_093_2","3cfacbfdb408d858094a4ceeece1d015e230f1fa767864c443c00bb029685120","11611500","11613960","CHI_R4_AUDIT_04554","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_093_3","d69c84b8b652ea9124d975a655b8632fbc015ace7fb67dbacd40eb2d257ca64a","11613960","11616660","CHI_R4_AUDIT_04555","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_093_4","62d12be0f80cd781275926b86ee997a4edf6467a16569d35d011d5a50eb013a8","11616660","11619336","CHI_R4_AUDIT_04556","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_094_1","972c8fc11258c8543b3ba48b9def4ea22910c97b7fac5ba8df13d2a0f05692ba","11619336","11621586","CHI_R4_AUDIT_04557","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_094_2","3959135c533b264641fb57112215995cfb15da8767b3df358d2436965012205d","11621586","11623911","CHI_R4_AUDIT_04558","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_SQ_094_3","51593fe0966f496ce8194bd6b4ad589a841a2598201b9d1d650da41280c2c158","11623911","11626359","CHI_R4_AUDIT_04559","covered","UTF-8 byte range; no gap or overlap"
